start_time=11APRIL2002 0000
interval=1day
14ml_sl|FLOW,3mile_sl|FLOW,RSAN032|FLOW,SLMZU032|FLOW,523_0|FLOW,RMID015|FLOW,ROLD024|FLOW,RSAC092|FLOW,RSAC101|FLOW,RSAN007|FLOW,RSAN018|FLOW,045_0|FLOW,RSAN037|FLOW,RSAN058|FLOW,307_13500|FLOW,308_0|FLOW,SLDUT007|FLOW,GEORG_SL|FLOW,SLTRM004|FLOW,309_0|FLOW,347+364+374|FLOW,RSAC054|FLOW,LTL_HOLLAND_WEST|FLOW,LTL_HOLLAND_SOUTH|FLOW,PROSPECT_NORTH|FLOW,PROSPECT_SOUTH|FLOW,CALHOUNCUT|FLOW,IS3-1|FLOW,IS3-2+IS3-3+IS3-4|FLOW,SUISUN5|FLOW,MONTZWET_N+S_BREACHES|FLOW,IS9-1|FLOW,IS9-2|FLOW,IS10-1|FLOW,IS10-2|FLOW,IS10-3|FLOW,IS10-4|FLOW,MCCOR_WILLIAMSON-258|FLOW,MCCOR_WILLIAMSON-256+260|FLOW,DECKER_NW|FLOW,SHAGSLOUGH|FLOW,SNODGRASSSLOUGH|FLOW,47_LEN|FLOW,279_LEN|FLOW,280_LEN|FLOW
2067.68,-174.34,2536.52,634.74,553.71,-3518.12,-2649.80,5211.56,6626.90,-630.56,274.30,-2305.82,-897.02,1542.64,7.65,-0.92,-178.16,1895.78,-1433.52,-1432.80,2533.02,5161.29,-72.81,72.70,1924.02,-1947.15,-1.66,-24.05,20.57,-0.81,-12.87,-66.26,64.96,8.31,95.74,-313.70,205.68,9.77,-45.76,-12.64,-58.12,-51.92,-2678.67,1515.439819,413.4815979
2236.39,-199.87,2591.95,503.38,561.35,-3282.71,-2451.59,5534.32,6856.01,-30.19,915.97,-1763.54,-704.67,1431.83,11.64,-2.05,-210.25,1940.62,-1401.63,-1393.85,2583.61,7202.01,-83.01,82.80,1984.73,-2023.60,-3.17,-26.17,14.76,-12.15,-26.10,-79.05,68.85,11.10,111.24,-388.77,221.01,7.75,-39.98,-23.73,-68.34,-41.87,-2122.55,1624.381226,425.8939209
2502.83,-198.20,2766.53,384.32,618.66,-3168.65,-2295.83,6040.58,7298.75,656.06,1621.03,-1248.04,-537.35,1341.91,17.03,-2.88,-219.31,2037.42,-1380.97,-1367.13,2750.62,8957.47,-96.92,96.62,2091.87,-2147.36,-4.59,-29.43,3.24,-19.43,-48.36,-92.74,70.01,11.72,120.05,-451.18,235.77,2.51,-54.98,-32.89,-94.42,-64.58,-1594.58,1813.73645,447.5393066
2242.57,-275.22,2722.04,277.08,387.84,-3272.25,-2372.05,5284.99,6881.22,-48.71,1064.17,-1844.54,-848.26,1199.16,5.73,-0.91,-275.05,2089.97,-1621.37,-1621.80,2721.29,6377.31,-110.90,110.80,2174.17,-2199.97,-1.54,-29.24,25.88,-4.91,-44.61,-94.69,92.30,18.11,147.85,-440.08,261.37,14.71,-39.10,-18.32,-45.93,-36.73,-2242.93,1683.328735,428.0526428
2042.32,-315.66,2619.66,135.94,229.75,-3062.59,-2188.43,4701.59,6445.21,-215.22,1044.08,-1955.35,-819.21,1114.50,-2.89,0.40,-301.69,2083.66,-1709.81,-1719.64,2630.65,5203.94,-121.68,121.72,2211.35,-2211.03,0.65,-29.73,39.68,3.23,-27.91,-96.58,104.95,22.51,151.52,-437.53,289.09,26.71,-21.72,-4.53,4.89,-1.04,-2403.93,1746.111328,426.2822876
1849.22,-374.04,2544.30,26.28,-2.00,-3159.78,-2261.22,4079.27,6076.60,-648.52,725.20,-2350.04,-963.89,1065.80,-9.37,1.88,-346.90,2085.43,-1886.49,-1906.52,2563.54,3037.24,-129.69,129.86,2248.19,-2226.44,2.75,-29.59,56.04,15.74,-12.49,-95.50,117.99,27.80,158.59,-423.54,317.54,27.16,-5.54,7.18,34.35,17.46,-2835.64,1694.408081,422.0102539
1280.89,-506.37,2332.73,-34.66,-363.28,-3477.50,-2549.25,2657.53,5213.12,-2196.83,-634.37,-3645.10,-1525.56,983.73,-27.72,4.91,-439.69,2054.33,-2289.87,-2332.18,2377.45,-1540.94,-135.53,136.01,2280.28,-2201.29,7.70,-27.50,86.22,35.58,17.74,-89.20,139.18,37.04,182.54,-397.37,352.71,86.13,3.59,35.60,128.83,80.03,-4215.14,1341.018311,389.6326599
1735.21,-405.20,2506.52,-0.58,-52.66,-2857.69,-2007.35,3829.33,5926.12,-581.35,916.39,-2400.26,-860.62,978.85,-15.05,2.05,-366.25,2029.91,-1977.27,-2000.47,2535.11,3308.02,-140.03,140.24,2318.07,-2277.36,3.27,-31.79,52.21,11.76,28.97,-97.63,112.82,32.80,150.75,-494.20,365.43,265.03,-195.67,19.76,81.69,82.21,-2940.95,1905.686768,441.6568909
1973.28,-334.30,2637.11,80.32,55.25,-2491.20,-1701.68,4636.42,6467.99,436.00,1897.06,-1547.09,-430.59,1009.86,-7.62,1.20,-310.58,2037.83,-1752.80,-1769.09,2654.89,5342.29,-137.93,138.04,2346.38,-2323.73,1.82,-32.39,46.26,9.17,22.77,-96.71,107.29,31.47,145.61,-500.90,363.62,219.27,-198.89,11.28,37.64,31.12,-2072.41,2231.762939,472.96521
657.18,-550.11,2282.27,221.56,-781.30,-2627.38,-1748.73,2148.73,4890.84,-2300.95,-252.04,-3183.99,-1166.69,936.25,-52.81,10.43,-429.94,2073.37,-2185.17,-2266.48,2359.87,-6091.34,-133.31,134.32,2400.61,-2236.02,15.79,-22.29,135.49,80.20,51.95,-69.92,170.77,51.13,230.04,-300.57,388.55,138.19,-6.99,79.75,215.24,112.67,-3933.14,1594.900513,405.898407
-585.66,-808.06,1822.04,454.34,-1335.34,-3488.16,-2459.34,-407.61,3406.07,-6072.70,-3615.92,-6144.36,-2561.47,779.76,-92.10,16.67,-601.54,2097.83,-2933.57,-3061.78,1955.26,-15434.81,-124.20,125.88,2426.66,-2127.54,26.57,-15.20,193.23,116.29,146.05,-47.06,203.37,65.40,289.17,-235.53,432.04,148.87,143.06,146.97,472.81,307.56,-7062.46,674.6352539,324.9767151
2781.21,-223.33,3104.26,581.77,677.40,-2461.68,-1534.38,7560.72,8963.33,1509.03,2974.20,-810.01,-178.02,1007.31,8.17,-2.84,-232.12,2370.66,-1532.96,-1520.54,3103.38,12840.64,-121.65,121.44,2524.64,-2531.47,-3.31,-35.59,-11.17,-34.49,116.95,-96.01,50.95,25.23,103.14,-680.55,387.02,164.76,-109.77,-3.67,54.11,114.49,-1333.80,2754.237549,575.1340332
5110.04,256.08,4342.10,702.13,1860.94,-1186.64,-525.91,13686.91,13218.72,7873.54,8714.37,4323.16,2077.84,1378.17,73.09,-13.54,103.93,2559.44,-212.71,-119.26,4250.31,30769.00,-115.19,113.85,2577.54,-2797.48,-21.18,-44.65,-110.72,-96.56,-23.08,-120.72,-13.24,0.64,14.98,-790.39,305.16,216.13,-412.09,-103.75,-349.91,-189.09,4015.75,4357.521973,772.7802124
4785.04,249.90,4427.20,668.78,1806.24,-1271.38,-635.65,13579.31,13195.89,7664.45,8390.52,4385.67,1973.36,1488.48,65.94,-11.49,116.33,2559.95,-185.48,-106.87,4344.24,28908.90,-103.17,102.03,2525.72,-2718.42,-18.04,-39.48,-85.19,-76.50,-84.73,-110.59,4.37,-2.30,24.12,-645.95,251.57,194.25,-396.13,-89.30,-317.05,-209.37,4065.80,4028.076416,737.3721924
4148.90,59.61,4245.03,590.54,1377.69,-2763.39,-1893.42,11924.61,12493.08,4742.40,5368.05,1819.02,507.97,1437.07,48.15,-7.61,-38.44,2585.12,-937.75,-885.31,4185.08,21399.01,-96.61,95.85,2490.33,-2624.11,-12.06,-33.58,-38.78,-43.97,-105.23,-101.08,42.49,2.36,78.47,-513.10,222.78,140.99,-333.74,-63.92,-257.99,-219.18,1499.07,2853.870117,622.821167
3516.09,-159.47,3730.30,442.37,986.69,-3945.15,-2982.79,10095.49,11644.01,1635.02,2233.90,-975.34,-895.15,1329.33,27.01,-4.43,-212.00,2617.87,-1757.96,-1730.77,3700.19,14717.56,-94.32,93.87,2477.93,-2557.15,-7.00,-29.60,-8.88,-25.28,-88.40,-98.16,67.58,6.30,120.02,-457.03,216.13,130.12,-214.19,-37.59,-146.80,-122.03,-1310.78,1743.72229,503.9466248
3120.74,-234.33,4094.05,322.87,812.30,-4408.69,-3461.27,8421.20,10097.86,647.19,1375.79,-1521.67,-1387.04,1249.29,17.21,-3.05,-264.98,2424.53,-1818.13,-1802.57,4077.89,11569.14,-94.64,94.32,2397.00,-2454.75,-4.91,-29.24,0.26,-19.51,-71.20,-99.26,74.45,6.27,131.12,-442.63,215.87,86.48,-100.26,-27.67,-98.68,-6.55,-1902.88,1433.433105,487.4996948
2541.15,-345.22,4032.47,246.18,434.08,-4824.25,-3854.95,6745.90,8862.41,-845.78,55.57,-2633.51,-1968.87,1173.47,1.38,0.03,-341.66,2368.04,-2099.42,-2105.30,4037.14,6437.01,-97.94,97.93,2373.82,-2380.82,-0.08,-26.14,33.65,3.69,-46.63,-92.54,98.79,12.11,156.28,-374.71,227.85,73.64,-90.73,-4.39,-21.79,-26.69,-3078.44,1035.681274,449.9511719
1901.12,-465.66,3699.91,175.58,44.78,-5062.16,-4046.38,5012.53,7597.66,-2480.76,-1373.50,-3889.93,-2495.14,1091.04,-17.34,3.15,-420.57,2312.79,-2408.40,-2436.77,3730.23,1354.52,-101.20,101.51,2348.55,-2299.57,4.93,-24.40,63.56,23.85,-8.00,-86.17,119.62,19.64,182.32,-332.08,246.85,83.01,-42.64,24.24,78.82,34.83,-4408.13,658.1762695,404.2737122
2352.43,-401.51,3656.55,128.87,319.15,-5069.11,-4010.59,5537.65,7832.36,-1655.48,-740.79,-3536.83,-2270.41,1081.61,0.87,-0.42,-393.43,2249.97,-2300.10,-2304.61,3662.80,4907.03,-105.20,105.16,2300.01,-2306.71,-0.54,-28.71,26.49,-3.89,3.25,-95.77,91.41,14.03,141.06,-423.42,251.97,79.39,-80.19,-2.09,16.52,13.13,-3955.24,914.1166382,420.7187805
2102.29,-427.19,3473.31,90.33,130.85,-4836.54,-3798.44,4803.97,7202.33,-1931.48,-914.98,-3676.24,-2259.25,988.68,-6.43,1.16,-406.25,2181.44,-2324.39,-2339.83,3488.92,2743.04,-106.89,106.99,2258.88,-2247.15,1.61,-27.88,43.01,9.32,0.91,-90.97,102.00,17.51,147.41,-381.64,259.29,79.79,-72.25,5.93,19.62,1.54,-4124.23,898.7406616,403.230896
2027.94,-419.15,3295.18,70.52,164.38,-4531.83,-3518.21,4527.00,6865.20,-1784.60,-790.33,-3652.39,-2185.13,814.43,-6.21,0.68,-397.46,2112.85,-2288.21,-2301.09,3311.27,3171.37,-109.49,109.56,2229.48,-2216.78,1.12,-28.98,37.21,3.22,10.86,-91.39,95.72,17.31,130.10,-399.38,267.80,84.15,-62.25,7.38,39.15,32.05,-4086.69,1019.449402,391.569397
1646.61,-442.73,3105.89,104.04,-94.85,-4156.59,-3186.15,3790.62,6221.25,-2040.65,-861.69,-3617.22,-2069.40,770.47,-17.49,3.28,-398.41,2032.99,-2246.29,-2276.49,3136.30,215.76,-106.95,107.26,2195.80,-2148.97,4.80,-26.23,62.72,25.81,16.84,-82.41,114.16,22.60,149.28,-326.58,272.81,86.86,-49.58,23.86,63.62,30.19,-4113.48,1039.068604,380.6006165
915.39,-574.03,2737.28,148.76,-427.63,-4584.83,-3495.66,2026.16,4994.65,-3923.26,-2572.61,-5158.43,-2734.08,681.39,-35.64,6.47,-487.21,1936.77,-2618.06,-2671.14,2792.69,-5202.37,-106.24,106.89,2153.49,-2043.67,10.29,-22.96,95.88,46.38,53.06,-71.73,134.11,30.51,174.12,-277.02,293.41,99.03,7.42,54.64,185.28,113.09,-5715.82,589.1107178,326.1339111
1357.82,-491.94,2724.79,231.43,-92.35,-4303.03,-3225.71,2801.41,5433.92,-3054.65,-1845.58,-4678.66,-2478.57,497.75,-21.47,3.42,-438.24,1877.48,-2441.95,-2474.46,2761.68,-1611.00,-105.53,105.87,2109.93,-2049.16,5.39,-26.25,58.80,21.46,61.92,-77.73,105.34,24.85,139.55,-361.94,297.34,95.43,-26.86,31.03,123.19,88.44,-5166.11,916.0936279,347.15625
1549.98,-375.18,2666.64,359.87,141.62,-3345.25,-2443.46,3445.64,5581.12,-1771.21,-540.87,-3499.06,-1820.33,294.98,-14.10,2.06,-339.55,1782.63,-2016.03,-2038.30,2693.53,1237.21,-102.44,102.64,2059.60,-2022.09,3.18,-27.22,44.36,12.28,48.68,-77.31,92.28,21.28,121.36,-381.28,293.32,95.90,-55.18,19.81,69.25,49.85,-3971.03,1438.368164,378.9777222
2407.69,-173.23,2967.59,454.16,715.56,-2762.31,-1965.19,5591.39,6894.19,716.15,1670.02,-1594.22,-891.54,378.11,15.91,-3.19,-198.52,1806.60,-1448.20,-1432.24,2953.93,9067.23,-97.73,97.43,2063.30,-2104.23,-4.66,-31.97,-4.27,-23.67,21.30,-87.97,55.70,10.78,74.70,-472.50,271.97,87.08,-115.81,-18.69,-46.44,-8.03,-1949.38,2143.772949,453.6923828
2760.30,-112.79,3193.11,448.80,862.61,-2911.69,-2146.79,6361.34,7503.80,1184.46,1964.08,-1274.79,-859.96,401.31,25.75,-4.45,-161.68,1857.76,-1351.25,-1324.98,3165.06,10561.07,-91.05,90.60,2042.60,-2117.15,-7.05,-31.63,-15.55,-27.65,-18.80,-87.26,47.53,4.57,61.31,-445.93,242.80,78.18,-160.74,-33.51,-127.78,-86.83,-1576.31,2147.292969,462.1982727
2361.74,-165.79,3066.84,437.27,686.79,-3109.11,-2344.95,5530.24,6900.82,189.31,1012.06,-1966.55,-1234.11,370.36,14.85,-2.49,-191.80,1847.35,-1480.79,-1468.46,3053.59,7602.91,-85.35,85.10,1989.71,-2032.91,-3.96,-28.01,5.70,-12.84,-19.91,-79.54,61.60,6.38,80.29,-380.31,230.04,84.70,-134.21,-19.61,-72.39,-53.24,-2294.19,1802.400513,418.7917175
2177.41,-202.61,3022.74,423.47,516.43,-3145.95,-2371.54,5124.48,6579.38,-220.56,706.68,-2054.62,-1333.42,355.81,9.22,-1.10,-220.01,1847.11,-1496.96,-1492.56,3016.31,5667.12,-86.22,86.08,1961.34,-1990.23,-2.12,-26.08,21.13,-0.61,-23.45,-79.36,78.95,10.96,116.13,-352.99,223.69,81.49,-127.45,-14.14,-73.58,-64.90,-2406.03,1603.603027,406.4132996
1994.15,-252.37,2954.94,350.11,414.44,-3043.59,-2234.81,4787.04,6294.90,-380.22,696.22,-1977.27,-1317.61,333.58,4.05,-0.52,-256.52,1860.23,-1521.93,-1522.99,2956.10,5336.78,-92.45,92.39,1984.34,-1998.27,-0.86,-26.53,27.61,-1.17,-20.97,-85.71,88.87,15.70,146.60,-393.17,234.90,85.19,-100.91,-10.09,-30.68,-29.10,-2358.60,1528.371216,403.9334412
1789.44,-312.84,2907.62,310.17,232.82,-3007.07,-2176.30,4287.32,5995.50,-793.20,502.39,-2151.72,-1389.07,299.84,-4.94,1.23,-298.02,1880.47,-1633.26,-1647.04,2920.57,3390.60,-101.97,102.07,2038.79,-2030.27,1.67,-26.13,43.56,11.19,-22.94,-88.44,106.45,21.73,177.47,-392.83,254.66,85.88,-83.46,0.05,-6.34,-15.40,-2585.74,1467.04541,398.8778687
1255.14,-414.29,2637.94,262.18,-48.36,-2956.48,-2099.69,3062.04,5137.12,-1823.75,-243.19,-2891.59,-1623.35,234.37,-22.08,3.82,-359.67,1821.15,-1867.46,-1901.76,2674.91,124.53,-112.29,112.67,2079.27,-2020.59,6.04,-25.07,71.07,25.75,4.28,-85.81,125.47,29.28,195.10,-382.48,292.16,95.75,-30.71,24.48,100.34,61.28,-3411.08,1340.396729,375.4532776
1853.89,-339.67,2700.97,190.32,219.89,-2828.21,-1953.00,4014.85,5812.74,-582.56,863.83,-2207.50,-1192.21,272.30,-5.20,0.61,-327.75,1781.82,-1756.74,-1768.29,2714.73,4361.64,-122.99,123.05,2117.15,-2107.88,1.13,-30.40,37.91,1.41,6.87,-96.79,100.44,24.81,153.67,-481.01,315.14,90.43,-66.15,0.91,36.05,34.97,-2654.75,1768.884155,414.5840454
1923.62,-354.19,2662.94,141.62,0.36,-2740.60,-1870.10,3863.02,5878.43,-622.85,937.07,-2228.28,-1084.17,304.90,-17.14,3.04,-347.00,1780.69,-1859.95,-1886.62,2689.52,2582.97,-129.42,129.71,2188.19,-2143.85,4.63,-28.81,63.46,21.35,9.01,-89.92,117.67,31.55,166.08,-437.66,341.93,92.16,-40.96,17.41,67.85,47.69,-2744.17,1838.17395,420.4459839
1655.85,-431.08,2503.26,150.35,-192.20,-2909.00,-2007.22,3222.96,5586.86,-1402.88,258.58,-2956.01,-1343.65,282.31,-28.33,4.93,-403.26,1803.66,-2110.02,-2149.70,2544.54,240.32,-133.62,134.12,2258.37,-2169.17,8.00,-27.73,84.39,33.27,34.88,-84.60,130.79,39.39,178.56,-432.52,376.40,97.24,-32.38,39.78,150.04,79.69,-3527.90,1708.235962,409.0891113
2742.41,-325.35,2336.32,151.22,332.64,-2938.07,-2031.57,5549.52,7673.17,83.72,1276.99,-2556.50,-1023.71,325.49,1.91,-0.64,-360.53,2201.98,-2153.71,-2153.20,2336.67,7295.99,-138.74,138.71,2417.72,-2408.28,-0.33,-34.72,28.19,-8.12,28.31,-98.97,89.08,29.68,121.31,-567.95,380.35,112.38,-178.27,-0.32,37.77,-66.06,-2961.50,2062.87207,435.6773071
3060.62,-310.62,1992.70,153.44,312.80,-2778.83,-1909.67,6379.85,8652.37,218.15,1281.36,-2698.66,-953.05,350.54,2.92,-0.37,-353.09,2407.24,-2290.70,-2291.10,1991.03,7333.77,-137.14,137.09,2496.23,-2504.58,-0.80,-34.09,29.08,-0.66,5.92,-97.21,92.83,29.19,119.19,-528.10,370.23,142.93,-175.83,-4.26,-24.31,-50.46,-3080.96,2050.490967,418.5880737
2102.67,-445.19,1625.68,253.39,-146.92,-2720.12,-1868.93,4638.30,7489.16,-1696.25,-303.99,-3931.44,-1452.46,296.31,-29.37,5.34,-418.65,2423.09,-2576.48,-2617.53,1668.17,475.42,-132.73,133.26,2514.40,-2422.82,8.30,-27.35,83.72,38.21,30.52,-80.09,129.57,39.02,168.27,-410.79,381.25,162.97,-82.37,44.95,131.28,73.36,-4466.32,1619.456421,365.2935486
2772.05,-304.33,1812.63,361.19,341.13,-2442.94,-1609.62,6278.53,8543.05,-79.65,1095.09,-2810.46,-910.04,358.15,-6.53,0.76,-324.71,2442.25,-2224.76,-2232.86,1825.08,6802.67,-130.49,130.59,2512.24,-2485.47,1.56,-31.83,37.14,2.92,41.88,-89.77,93.51,29.81,128.23,-516.21,369.99,157.41,-109.40,15.59,66.38,71.20,-3250.10,2111.236572,417.0974121
3954.18,-78.46,2310.99,389.56,975.61,-2130.00,-1353.27,9012.60,10389.07,2688.23,3458.80,-754.22,-46.94,467.20,30.96,-5.65,-180.65,2466.57,-1664.13,-1624.96,2271.79,15743.13,-125.17,124.61,2481.03,-2568.59,-8.73,-37.18,-25.56,-38.03,-0.07,-104.01,50.61,14.53,71.87,-598.76,325.15,135.89,-214.44,-38.66,-133.06,-65.54,-1032.85,2754.967529,495.2463684
3639.32,-119.44,2304.60,403.33,802.53,-2341.06,-1617.57,8574.36,10236.72,1793.23,2572.22,-1326.48,-432.63,436.63,19.25,-3.05,-199.98,2490.51,-1815.75,-1794.23,2280.40,12452.55,-113.96,113.64,2437.88,-2491.47,-5.06,-32.99,-2.48,-17.00,-21.74,-95.17,67.97,14.12,97.67,-491.93,289.46,137.15,-212.03,-21.68,-113.59,-88.27,-1642.91,2349.523682,457.3560181
3467.72,-90.65,2212.25,428.62,918.33,-1888.69,-1223.79,8713.30,10173.59,2043.15,2863.90,-812.94,-185.88,442.73,15.08,-2.82,-161.41,2460.39,-1605.22,-1586.13,2194.73,13419.89,-105.39,105.11,2382.38,-2424.13,-4.31,-31.38,-8.50,-24.06,-15.83,-94.60,62.68,10.86,96.04,-488.16,264.38,145.48,-176.94,-16.98,-67.95,-33.84,-1148.02,2361.467773,450.1786804
4578.27,134.73,3096.91,451.92,1523.12,-1574.08,-925.69,11118.14,11455.17,5039.25,5596.09,1833.08,792.42,567.05,52.06,-9.27,-16.48,2326.62,-811.83,-746.48,3029.15,22408.48,-98.79,97.85,2290.73,-2451.80,-14.86,-36.19,-67.57,-64.30,-62.13,-113.90,27.70,-0.75,69.00,-599.76,223.21,107.85,-188.01,-73.00,-264.00,-76.10,1641.79,3035.448975,541.7159424
3633.56,11.98,3668.46,408.29,1047.40,-2004.57,-1351.27,8972.51,9592.10,3517.67,4403.97,1342.00,192.47,499.91,25.84,-4.35,-84.06,2115.31,-842.73,-812.97,3635.61,16043.38,-90.99,90.54,2179.09,-2260.56,-7.07,-29.83,-14.40,-26.65,-81.06,-103.03,67.83,5.75,132.21,-472.41,207.66,65.85,-128.08,-37.80,-171.63,-77.00,1010.29,2490.262207,514.4870605
2143.52,-189.35,3358.68,324.63,437.25,-1895.43,-1271.05,6137.06,7552.74,915.36,2430.37,-15.84,-417.33,414.88,-22.06,4.65,-182.00,2058.56,-1176.99,-1210.73,3389.77,5662.36,-86.02,86.45,2157.86,-2093.95,6.70,-22.44,54.65,22.61,-37.93,-86.85,118.03,15.25,192.17,-313.22,215.86,80.14,-41.85,31.97,54.12,3.29,-589.60,1866.775757,450.2195129
94.81,-572.66,2713.76,-9.71,244.71,-2758.34,-1988.60,1725.14,4738.51,-4189.35,-1921.94,-3698.39,-2125.30,227.88,-86.93,16.37,-419.70,2037.18,-2172.08,-2290.56,2833.30,-8808.59,-84.33,85.95,2197.98,-1926.70,25.51,-19.86,86.96,42.89,67.86,-81.28,142.45,12.60,163.91,-227.81,262.69,136.05,118.50,128.38,396.28,232.55,-4567.55,609.5155029,331.4055481
768.20,-559.13,3148.35,232.82,76.73,-3361.30,-2458.35,3383.86,6420.71,-3811.92,-1700.94,-3955.54,-2385.19,191.76,-72.53,12.48,-433.96,2274.03,-2393.29,-2488.56,3251.45,-4156.56,-88.21,89.52,2396.27,-2152.80,20.79,-19.88,87.77,40.03,139.36,-79.35,136.39,16.71,154.76,-291.96,315.59,197.56,90.31,109.35,417.57,320.12,-4789.52,800.2429199,389.7910461
2416.61,-496.70,4444.64,551.63,-66.61,-3836.23,-2772.60,8051.85,11292.55,-1826.34,95.66,-2831.05,-2261.33,228.02,-60.26,11.52,-401.81,2857.68,-2640.82,-2731.87,4529.95,1288.37,-91.50,92.67,2837.48,-2626.09,18.33,-19.69,101.78,57.99,118.32,-64.15,130.52,25.30,159.78,-271.97,345.17,327.02,-106.38,84.08,284.57,242.81,-3719.98,1268.564941,518.0003662
5198.79,-327.39,5335.81,1030.75,780.34,-3472.85,-2388.10,18516.19,22372.21,1494.08,2724.49,-1839.65,-1799.24,226.44,-53.71,8.36,-248.79,4381.69,-3425.74,-3492.62,5415.63,19184.86,-95.84,96.88,3793.49,-3548.31,16.57,-25.49,58.87,9.36,154.59,-64.82,84.79,20.28,92.26,-453.26,395.76,570.51,-432.54,81.99,407.52,205.99,-2854.43,2219.251709,692.4292603
13219.81,440.43,7228.25,1499.65,3176.38,-2824.54,-1764.58,39625.27,41675.46,13889.54,13129.40,5525.92,1503.75,715.34,95.48,-16.29,202.18,6384.99,-2881.73,-2759.40,7100.42,64355.98,-115.45,114.01,4943.48,-5145.56,-22.61,-48.74,-147.26,-128.81,-28.35,-135.48,-38.92,-6.96,-19.61,-925.58,335.45,660.81,-990.49,-132.70,-373.37,-346.32,5079.02,4983.805176,1077.488037
15504.69,-26.15,6980.81,1568.33,2066.82,-4302.61,-3091.41,42628.05,47758.28,9166.65,8464.46,854.66,-1070.99,637.62,18.34,-1.98,-104.81,7279.24,-5223.47,-5210.22,6956.54,52332.25,-112.12,111.96,5548.75,-5572.88,-2.52,-33.32,0.30,-15.23,-83.86,-96.69,69.37,18.15,102.84,-546.95,343.07,499.23,-649.60,-28.46,-129.36,-194.99,74.25,3124.327148,913.5426025
12801.22,-572.45,5928.14,1605.80,808.09,-4972.57,-3599.21,39131.36,46890.24,2365.27,2525.40,-4454.50,-3485.44,427.25,-85.51,15.27,-424.59,7731.66,-6973.01,-7089.46,6047.82,33055.99,-110.85,112.38,5878.07,-5604.03,24.08,-18.46,153.59,82.81,39.09,-52.69,169.85,43.52,201.57,-262.81,422.66,441.07,-201.45,123.65,407.06,219.94,-5713.30,1397.381104,729.4490356
15311.89,-4.77,6971.47,1709.92,2581.04,-4027.55,-2723.50,45555.56,50842.15,9709.56,8970.14,773.49,-1030.30,719.58,17.16,-3.63,-71.47,7802.90,-5472.95,-5449.73,6951.75,58091.61,-118.29,117.94,5938.40,-5992.60,-5.51,-38.30,-32.61,-47.60,49.54,-104.13,40.75,8.18,31.61,-675.22,409.39,429.00,-410.84,-19.99,-10.50,76.91,-67.08,3514.010498,969.7598267
15898.17,41.49,7242.95,1599.86,2809.98,-5306.85,-3776.36,45102.57,50160.76,9635.17,8463.93,197.08,-1475.23,847.44,46.69,-8.60,-95.92,7545.92,-5503.93,-5442.17,7181.72,59620.31,-117.91,117.05,5745.58,-5900.66,-13.50,-40.73,-60.65,-65.86,-26.01,-113.34,23.52,0.37,4.06,-693.35,372.67,416.96,-558.31,-69.12,-224.58,-140.03,-432.11,3291.564697,947.565918
15977.57,23.31,7044.08,1563.35,2570.14,-5005.21,-3641.29,44269.09,49370.92,9379.21,8257.81,261.46,-1408.89,938.19,38.67,-6.54,-96.03,7447.64,-5438.61,-5391.20,6993.47,57139.61,-115.60,114.97,5664.97,-5773.33,-10.09,-37.33,-34.71,-43.78,-65.22,-106.59,44.59,3.99,34.21,-594.42,341.27,348.21,-486.19,-53.49,-196.70,-148.97,-384.35,3119.415527,911.4475708
16045.35,-50.34,6899.98,1579.06,2291.59,-4875.44,-3628.11,44569.15,50104.64,8519.63,7466.18,-295.72,-1735.97,907.85,18.75,-3.32,-129.58,7630.89,-5707.69,-5684.34,6877.00,54778.07,-109.63,109.30,5793.98,-5841.53,-5.13,-32.88,-1.99,-21.42,-57.46,-96.77,67.38,8.93,69.31,-501.25,318.39,283.71,-357.50,-24.49,-99.41,-84.90,-1029.39,2736.651367,872.4746704
16170.64,37.40,7035.71,1543.86,2475.93,-4588.02,-3442.58,45379.95,50452.35,9638.97,8435.34,679.25,-1350.97,907.32,33.89,-6.13,-72.23,7648.94,-5389.61,-5346.49,6992.00,58098.34,-103.61,102.97,5819.68,-5932.84,-10.10,-34.75,-27.68,-38.84,-58.44,-104.71,52.26,4.24,63.87,-543.74,288.97,237.12,-343.03,-47.64,-170.02,-106.59,27.35,2941.677979,887.1106567
14505.29,-99.95,6431.21,1427.27,1878.94,-4712.79,-3612.69,40803.33,46026.47,7236.60,6422.98,-530.47,-1843.80,823.27,12.49,-1.77,-164.33,7120.33,-5314.99,-5302.69,6414.90,47855.77,-98.34,98.09,5439.29,-5513.01,-4.02,-28.46,21.13,-0.80,-52.37,-93.52,91.86,13.28,123.18,-418.36,277.30,221.46,-294.03,-19.09,-112.92,-98.79,-1221.90,2294.154785,788.6754761
12435.42,-259.41,5315.38,1220.62,1411.97,-4788.69,-3707.45,33945.32,39157.79,4189.32,3814.48,-2288.40,-2361.52,699.00,-7.06,1.07,-280.83,6189.83,-5161.56,-5172.09,5326.55,36932.04,-98.51,98.55,4780.21,-4803.80,0.61,-25.72,46.88,12.94,-16.84,-89.31,110.64,17.62,152.32,-387.08,285.71,221.45,-217.81,5.59,0.02,-11.41,-2978.56,1627.123779,663.2427368
